"exp_id","date","rep_id","time","strain","dox","OD0","OD"
7,2025-03-09,2,12.5,"h1471",8,0.1,1.102
7,2025-03-09,2,12.5,"h1471",6,0.1,1.041
7,2025-03-09,2,12.5,"h1471",4,0.1,1.105
7,2025-03-09,2,12.5,"h1471",2,0.1,1.056
7,2025-03-09,2,12.5,"h1471",1,0.1,1.065
7,2025-03-09,2,12.5,"h1471",0.5,0.1,1.087
7,2025-03-09,2,12.5,"h1471",0,0.1,1.056
7,2025-03-09,3,12.5,"h1471",16,0.1,1.068
7,2025-03-09,3,12.5,"h1471",14,0.1,1.077
7,2025-03-09,3,12.5,"h1471",12,0.1,0.917
7,2025-03-09,3,12.5,"h1471",10,0.1,1.124
7,2025-03-09,3,12.5,"h1471",8,0.1,1.068
7,2025-03-09,3,12.5,"h1471",6,0.1,1.046
7,2025-03-09,3,12.5,"h1471",4,0.1,1.081
7,2025-03-09,3,12.5,"h1471",2,0.1,1.043
7,2025-03-09,3,12.5,"h1471",1,0.1,1.103
7,2025-03-09,3,12.5,"h1471",0.5,0.1,1.08
7,2025-03-09,3,12.5,"h1471",0,0.1,1.097
7,2025-03-09,4,12.5,"h1471",16,0.1,1.013
7,2025-03-09,4,12.5,"h1471",14,0.1,1.081
7,2025-03-09,4,12.5,"h1471",12,0.1,0.937
7,2025-03-09,4,12.5,"h1471",10,0.1,1.137
7,2025-03-09,4,12.5,"h1471",8,0.1,1.065
7,2025-03-09,4,12.5,"h1471",6,0.1,1.037
7,2025-03-09,4,12.5,"h1471",4,0.1,1.094
7,2025-03-09,4,12.5,"h1471",2,0.1,1.029
7,2025-03-09,4,12.5,"h1471",1,0.1,1.048
7,2025-03-09,4,12.5,"h1471",0.5,0.1,1.071
7,2025-03-09,4,12.5,"h1471",0,0.1,0.988
7,2025-03-09,1,12.5,"t1516",16,0.1,0.382
7,2025-03-09,1,12.5,"t1516",14,0.1,0.641
7,2025-03-09,1,12.5,"t1516",12,0.1,0.453
7,2025-03-09,1,12.5,"t1516",10,0.1,0.697
7,2025-03-09,1,12.5,"t1516",8,0.1,0.483
7,2025-03-09,1,12.5,"t1516",6,0.1,0.514
7,2025-03-09,1,12.5,"t1516",4,0.1,0.605
7,2025-03-09,1,12.5,"t1516",2,0.1,0.537
7,2025-03-09,1,12.5,"t1516",1,0.1,0.613
7,2025-03-09,1,12.5,"t1516",0.5,0.1,0.567
7,2025-03-09,1,12.5,"t1516",0,0.1,0.638
7,2025-03-09,2,12.5,"t1516",16,0.1,0.33
7,2025-03-09,2,12.5,"t1516",14,0.1,0.551
7,2025-03-09,2,12.5,"t1516",12,0.1,0.451
7,2025-03-09,2,12.5,"t1516",10,0.1,0.681
7,2025-03-09,2,12.5,"t1516",8,0.1,0.574
7,2025-03-09,2,12.5,"t1516",6,0.1,0.5
7,2025-03-09,2,12.5,"t1516",4,0.1,0.613
7,2025-03-09,2,12.5,"t1516",2,0.1,0.457
7,2025-03-09,2,12.5,"t1516",1,0.1,0.638
7,2025-03-09,2,12.5,"t1516",0.5,0.1,0.609
7,2025-03-09,2,12.5,"t1516",0,0.1,0.786
7,2025-03-09,3,12.5,"t1516",16,0.1,0.327
7,2025-03-09,3,12.5,"t1516",14,0.1,0.518
7,2025-03-09,3,12.5,"t1516",12,0.1,0.459
7,2025-03-09,3,12.5,"t1516",10,0.1,0.796
7,2025-03-09,3,12.5,"t1516",8,0.1,0.602
7,2025-03-09,3,12.5,"t1516",6,0.1,0.5
7,2025-03-09,3,12.5,"t1516",4,0.1,0.615
7,2025-03-09,3,12.5,"t1516",2,0.1,0.475
7,2025-03-09,3,12.5,"t1516",1,0.1,0.524
7,2025-03-09,3,12.5,"t1516",0.5,0.1,0.552
7,2025-03-09,3,12.5,"t1516",0,0.1,0.774
7,2025-03-09,4,12.5,"t1516",16,0.1,0.46
7,2025-03-09,4,12.5,"t1516",14,0.1,0.564
7,2025-03-09,4,12.5,"t1516",12,0.1,0.392
7,2025-03-09,4,12.5,"t1516",10,0.1,0.613
7,2025-03-09,4,12.5,"t1516",8,0.1,0.527
7,2025-03-09,4,12.5,"t1516",6,0.1,0.479
7,2025-03-09,4,12.5,"t1516",4,0.1,0.557
7,2025-03-09,4,12.5,"t1516",2,0.1,0.462
7,2025-03-09,4,12.5,"t1516",1,0.1,0.447
7,2025-03-09,4,12.5,"t1516",0.5,0.1,0.465
7,2025-03-09,4,12.5,"t1516",0,0.1,0.697
7,2025-03-09,1,13,"h1471",16,0.1,0.942
7,2025-03-09,1,13,"h1471",14,0.1,1.127
7,2025-03-09,1,13,"h1471",12,0.1,1.057
7,2025-03-09,1,13,"h1471",10,0.1,1.118
7,2025-03-09,1,13,"h1471",8,0.1,1.121
7,2025-03-09,1,13,"h1471",6,0.1,0.975
7,2025-03-09,1,13,"h1471",4,0.1,1.026
7,2025-03-09,1,13,"h1471",2,0.1,1.024
7,2025-03-09,1,13,"h1471",1,0.1,1.004
7,2025-03-09,1,13,"h1471",0.5,0.1,1.132
7,2025-03-09,1,13,"h1471",0,0.1,1.068
7,2025-03-09,2,13,"h1471",16,0.1,1.082
7,2025-03-09,2,13,"h1471",14,0.1,1.111
7,2025-03-09,2,13,"h1471",12,0.1,0.989
7,2025-03-09,2,13,"h1471",10,0.1,1.131
7,2025-03-09,2,13,"h1471",8,0.1,1.103
7,2025-03-09,2,13,"h1471",6,0.1,1.041
7,2025-03-09,2,13,"h1471",4,0.1,1.106
7,2025-03-09,2,13,"h1471",2,0.1,1.057
7,2025-03-09,2,13,"h1471",1,0.1,1.067
7,2025-03-09,2,13,"h1471",0.5,0.1,1.088
7,2025-03-09,2,13,"h1471",0,0.1,1.062
7,2025-03-09,3,13,"h1471",16,0.1,1.066
7,2025-03-09,3,13,"h1471",14,0.1,1.075
7,2025-03-09,3,13,"h1471",12,0.1,0.917
7,2025-03-09,3,13,"h1471",10,0.1,1.124
7,2025-03-09,3,13,"h1471",8,0.1,1.068
7,2025-03-09,3,13,"h1471",6,0.1,1.046
7,2025-03-09,3,13,"h1471",4,0.1,1.08
7,2025-03-09,3,13,"h1471",2,0.1,1.042
7,2025-03-09,3,13,"h1471",1,0.1,1.102
7,2025-03-09,3,13,"h1471",0.5,0.1,1.079
7,2025-03-09,3,13,"h1471",0,0.1,1.102
7,2025-03-09,4,13,"h1471",16,0.1,1.011
7,2025-03-09,4,13,"h1471",14,0.1,1.081
7,2025-03-09,4,13,"h1471",12,0.1,0.937
7,2025-03-09,4,13,"h1471",10,0.1,1.137
7,2025-03-09,4,13,"h1471",8,0.1,1.066
7,2025-03-09,4,13,"h1471",6,0.1,1.037
7,2025-03-09,4,13,"h1471",4,0.1,1.095
7,2025-03-09,4,13,"h1471",2,0.1,1.031
7,2025-03-09,4,13,"h1471",1,0.1,1.05
7,2025-03-09,4,13,"h1471",0.5,0.1,1.072
7,2025-03-09,4,13,"h1471",0,0.1,1.013
7,2025-03-09,1,13,"t1516",16,0.1,0.416
7,2025-03-09,1,13,"t1516",14,0.1,0.68
7,2025-03-09,1,13,"t1516",12,0.1,0.494
7,2025-03-09,1,13,"t1516",10,0.1,0.743
7,2025-03-09,1,13,"t1516",8,0.1,0.529
7,2025-03-09,1,13,"t1516",6,0.1,0.561
7,2025-03-09,1,13,"t1516",4,0.1,0.65
7,2025-03-09,1,13,"t1516",2,0.1,0.58
7,2025-03-09,1,13,"t1516",1,0.1,0.659
7,2025-03-09,1,13,"t1516",0.5,0.1,0.617
7,2025-03-09,1,13,"t1516",0,0.1,0.699
7,2025-03-09,2,13,"t1516",16,0.1,0.36
7,2025-03-09,2,13,"t1516",14,0.1,0.593
7,2025-03-09,2,13,"t1516",12,0.1,0.49
7,2025-03-09,2,13,"t1516",10,0.1,0.725
7,2025-03-09,2,13,"t1516",8,0.1,0.615
7,2025-03-09,2,13,"t1516",6,0.1,0.549
7,2025-03-09,2,13,"t1516",4,0.1,0.661
7,2025-03-09,2,13,"t1516",2,0.1,0.506
7,2025-03-09,2,13,"t1516",1,0.1,0.683
7,2025-03-09,2,13,"t1516",0.5,0.1,0.658
7,2025-03-09,2,13,"t1516",0,0.1,0.845
7,2025-03-09,3,13,"t1516",16,0.1,0.366
7,2025-03-09,3,13,"t1516",14,0.1,0.561
7,2025-03-09,3,13,"t1516",12,0.1,0.5
7,2025-03-09,3,13,"t1516",10,0.1,0.84
7,2025-03-09,3,13,"t1516",8,0.1,0.651
7,2025-03-09,3,13,"t1516",6,0.1,0.546
7,2025-03-09,3,13,"t1516",4,0.1,0.664
7,2025-03-09,3,13,"t1516",2,0.1,0.518
7,2025-03-09,3,13,"t1516",1,0.1,0.576
7,2025-03-09,3,13,"t1516",0.5,0.1,0.602
7,2025-03-09,3,13,"t1516",0,0.1,0.839
7,2025-03-09,4,13,"t1516",16,0.1,0.505
7,2025-03-09,4,13,"t1516",14,0.1,0.603
7,2025-03-09,4,13,"t1516",12,0.1,0.43
7,2025-03-09,4,13,"t1516",10,0.1,0.662
7,2025-03-09,4,13,"t1516",8,0.1,0.573
7,2025-03-09,4,13,"t1516",6,0.1,0.519
7,2025-03-09,4,13,"t1516",4,0.1,0.608
7,2025-03-09,4,13,"t1516",2,0.1,0.505
7,2025-03-09,4,13,"t1516",1,0.1,0.498
7,2025-03-09,4,13,"t1516",0.5,0.1,0.51
7,2025-03-09,4,13,"t1516",0,0.1,0.764
7,2025-03-09,1,13.5,"h1471",16,0.1,0.939
7,2025-03-09,1,13.5,"h1471",14,0.1,1.126
7,2025-03-09,1,13.5,"h1471",12,0.1,1.054
7,2025-03-09,1,13.5,"h1471",10,0.1,1.117
7,2025-03-09,1,13.5,"h1471",8,0.1,1.121
7,2025-03-09,1,13.5,"h1471",6,0.1,0.972
7,2025-03-09,1,13.5,"h1471",4,0.1,1.025
7,2025-03-09,1,13.5,"h1471",2,0.1,1.023
7,2025-03-09,1,13.5,"h1471",1,0.1,1.004
7,2025-03-09,1,13.5,"h1471",0.5,0.1,1.132
7,2025-03-09,1,13.5,"h1471",0,0.1,1.068
7,2025-03-09,2,13.5,"h1471",16,0.1,1.08
7,2025-03-09,2,13.5,"h1471",14,0.1,1.11
7,2025-03-09,2,13.5,"h1471",12,0.1,0.988
7,2025-03-09,2,13.5,"h1471",10,0.1,1.131
7,2025-03-09,2,13.5,"h1471",8,0.1,1.102
7,2025-03-09,2,13.5,"h1471",6,0.1,1.04
7,2025-03-09,2,13.5,"h1471",4,0.1,1.105
7,2025-03-09,2,13.5,"h1471",2,0.1,1.055
7,2025-03-09,2,13.5,"h1471",1,0.1,1.066
7,2025-03-09,2,13.5,"h1471",0.5,0.1,1.087
7,2025-03-09,2,13.5,"h1471",0,0.1,1.063
7,2025-03-09,3,13.5,"h1471",16,0.1,1.065
7,2025-03-09,3,13.5,"h1471",14,0.1,1.076
7,2025-03-09,3,13.5,"h1471",12,0.1,0.915
7,2025-03-09,3,13.5,"h1471",10,0.1,1.125
7,2025-03-09,3,13.5,"h1471",8,0.1,1.067
7,2025-03-09,3,13.5,"h1471",6,0.1,1.046
7,2025-03-09,3,13.5,"h1471",4,0.1,1.08
7,2025-03-09,3,13.5,"h1471",2,0.1,1.042
7,2025-03-09,3,13.5,"h1471",1,0.1,1.102
7,2025-03-09,3,13.5,"h1471",0.5,0.1,1.08
7,2025-03-09,3,13.5,"h1471",0,0.1,1.104
7,2025-03-09,4,13.5,"h1471",16,0.1,1.012
7,2025-03-09,4,13.5,"h1471",14,0.1,1.081
7,2025-03-09,4,13.5,"h1471",12,0.1,0.937
7,2025-03-09,4,13.5,"h1471",10,0.1,1.139
7,2025-03-09,4,13.5,"h1471",8,0.1,1.066
7,2025-03-09,4,13.5,"h1471",6,0.1,1.037
7,2025-03-09,4,13.5,"h1471",4,0.1,1.095
7,2025-03-09,4,13.5,"h1471",2,0.1,1.033
7,2025-03-09,4,13.5,"h1471",1,0.1,1.05
7,2025-03-09,4,13.5,"h1471",0.5,0.1,1.072
7,2025-03-09,4,13.5,"h1471",0,0.1,1.024
7,2025-03-09,1,13.5,"t1516",16,0.1,0.453
7,2025-03-09,1,13.5,"t1516",14,0.1,0.718
7,2025-03-09,1,13.5,"t1516",12,0.1,0.534
7,2025-03-09,1,13.5,"t1516",10,0.1,0.782
7,2025-03-09,1,13.5,"t1516",8,0.1,0.574
7,2025-03-09,1,13.5,"t1516",6,0.1,0.61
7,2025-03-09,1,13.5,"t1516",4,0.1,0.694
7,2025-03-09,1,13.5,"t1516",2,0.1,0.63
7,2025-03-09,1,13.5,"t1516",1,0.1,0.702
7,2025-03-09,1,13.5,"t1516",0.5,0.1,0.668
7,2025-03-09,1,13.5,"t1516",0,0.1,0.757
7,2025-03-09,2,13.5,"t1516",16,0.1,0.393
7,2025-03-09,2,13.5,"t1516",14,0.1,0.627
7,2025-03-09,2,13.5,"t1516",12,0.1,0.532
7,2025-03-09,2,13.5,"t1516",10,0.1,0.766
7,2025-03-09,2,13.5,"t1516",8,0.1,0.655
7,2025-03-09,2,13.5,"t1516",6,0.1,0.594
7,2025-03-09,2,13.5,"t1516",4,0.1,0.71
7,2025-03-09,2,13.5,"t1516",2,0.1,0.556
7,2025-03-09,2,13.5,"t1516",1,0.1,0.73
7,2025-03-09,2,13.5,"t1516",0.5,0.1,0.705
7,2025-03-09,2,13.5,"t1516",0,0.1,0.897
7,2025-03-09,3,13.5,"t1516",16,0.1,0.401
7,2025-03-09,3,13.5,"t1516",14,0.1,0.6
7,2025-03-09,3,13.5,"t1516",12,0.1,0.533
7,2025-03-09,3,13.5,"t1516",10,0.1,0.868
7,2025-03-09,3,13.5,"t1516",8,0.1,0.696
7,2025-03-09,3,13.5,"t1516",6,0.1,0.586
7,2025-03-09,3,13.5,"t1516",4,0.1,0.708
7,2025-03-09,3,13.5,"t1516",2,0.1,0.559
7,2025-03-09,3,13.5,"t1516",1,0.1,0.624
7,2025-03-09,3,13.5,"t1516",0.5,0.1,0.649
7,2025-03-09,3,13.5,"t1516",0,0.1,0.894
7,2025-03-09,4,13.5,"t1516",16,0.1,0.544
7,2025-03-09,4,13.5,"t1516",14,0.1,0.64
7,2025-03-09,4,13.5,"t1516",12,0.1,0.47
7,2025-03-09,4,13.5,"t1516",10,0.1,0.711
7,2025-03-09,4,13.5,"t1516",8,0.1,0.618
7,2025-03-09,4,13.5,"t1516",6,0.1,0.563
7,2025-03-09,4,13.5,"t1516",4,0.1,0.652
7,2025-03-09,4,13.5,"t1516",2,0.1,0.549
7,2025-03-09,4,13.5,"t1516",1,0.1,0.546
7,2025-03-09,4,13.5,"t1516",0.5,0.1,0.553
7,2025-03-09,4,13.5,"t1516",0,0.1,0.824
7,2025-03-09,1,14,"h1471",16,0.1,0.932
7,2025-03-09,1,14,"h1471",14,0.1,1.125
7,2025-03-09,1,14,"h1471",12,0.1,1.052
7,2025-03-09,1,14,"h1471",10,0.1,1.116
7,2025-03-09,1,14,"h1471",8,0.1,1.121
7,2025-03-09,1,14,"h1471",6,0.1,0.973
7,2025-03-09,1,14,"h1471",4,0.1,1.025
7,2025-03-09,1,14,"h1471",2,0.1,1.023
7,2025-03-09,1,14,"h1471",1,0.1,1.003
7,2025-03-09,1,14,"h1471",0.5,0.1,1.131
7,2025-03-09,1,14,"h1471",0,0.1,1.067
7,2025-03-09,2,14,"h1471",16,0.1,1.079
7,2025-03-09,2,14,"h1471",14,0.1,1.108
7,2025-03-09,2,14,"h1471",12,0.1,0.986
7,2025-03-09,2,14,"h1471",10,0.1,1.13
7,2025-03-09,2,14,"h1471",8,0.1,1.101
7,2025-03-09,2,14,"h1471",6,0.1,1.039
7,2025-03-09,2,14,"h1471",4,0.1,1.104
7,2025-03-09,2,14,"h1471",2,0.1,1.054
7,2025-03-09,2,14,"h1471",1,0.1,1.065
7,2025-03-09,2,14,"h1471",0.5,0.1,1.086
7,2025-03-09,2,14,"h1471",0,0.1,1.063
7,2025-03-09,3,14,"h1471",16,0.1,1.064
7,2025-03-09,3,14,"h1471",14,0.1,1.075
7,2025-03-09,3,14,"h1471",12,0.1,0.914
7,2025-03-09,3,14,"h1471",10,0.1,1.125
7,2025-03-09,3,14,"h1471",8,0.1,1.066
7,2025-03-09,3,14,"h1471",6,0.1,1.045
7,2025-03-09,3,14,"h1471",4,0.1,1.079
7,2025-03-09,3,14,"h1471",2,0.1,1.043
7,2025-03-09,3,14,"h1471",1,0.1,1.102
7,2025-03-09,3,14,"h1471",0.5,0.1,1.078
7,2025-03-09,3,14,"h1471",0,0.1,1.104
7,2025-03-09,4,14,"h1471",16,0.1,1.011
7,2025-03-09,4,14,"h1471",14,0.1,1.081
7,2025-03-09,4,14,"h1471",12,0.1,0.936
7,2025-03-09,4,14,"h1471",10,0.1,1.139
7,2025-03-09,4,14,"h1471",8,0.1,1.065
7,2025-03-09,4,14,"h1471",6,0.1,1.036
7,2025-03-09,4,14,"h1471",4,0.1,1.094
7,2025-03-09,4,14,"h1471",2,0.1,1.033
7,2025-03-09,4,14,"h1471",1,0.1,1.049
7,2025-03-09,4,14,"h1471",0.5,0.1,1.071
7,2025-03-09,4,14,"h1471",0,0.1,1.029
7,2025-03-09,1,14,"t1516",16,0.1,0.488
7,2025-03-09,1,14,"t1516",14,0.1,0.755
7,2025-03-09,1,14,"t1516",12,0.1,0.57
7,2025-03-09,1,14,"t1516",10,0.1,0.819
7,2025-03-09,1,14,"t1516",8,0.1,0.618
7,2025-03-09,1,14,"t1516",6,0.1,0.654
7,2025-03-09,1,14,"t1516",4,0.1,0.73
7,2025-03-09,1,14,"t1516",2,0.1,0.665
7,2025-03-09,1,14,"t1516",1,0.1,0.742
7,2025-03-09,1,14,"t1516",0.5,0.1,0.717
7,2025-03-09,1,14,"t1516",0,0.1,0.809
7,2025-03-09,2,14,"t1516",16,0.1,0.426
7,2025-03-09,2,14,"t1516",14,0.1,0.662
7,2025-03-09,2,14,"t1516",12,0.1,0.569
7,2025-03-09,2,14,"t1516",10,0.1,0.801
7,2025-03-09,2,14,"t1516",8,0.1,0.691
7,2025-03-09,2,14,"t1516",6,0.1,0.636
7,2025-03-09,2,14,"t1516",4,0.1,0.753
7,2025-03-09,2,14,"t1516",2,0.1,0.606
7,2025-03-09,2,14,"t1516",1,0.1,0.77
7,2025-03-09,2,14,"t1516",0.5,0.1,0.747
7,2025-03-09,2,14,"t1516",0,0.1,0.936
7,2025-03-09,3,14,"t1516",16,0.1,0.442
7,2025-03-09,3,14,"t1516",14,0.1,0.637
7,2025-03-09,3,14,"t1516",12,0.1,0.566
7,2025-03-09,3,14,"t1516",10,0.1,0.905
7,2025-03-09,3,14,"t1516",8,0.1,0.738
7,2025-03-09,3,14,"t1516",6,0.1,0.63
7,2025-03-09,3,14,"t1516",4,0.1,0.749
7,2025-03-09,3,14,"t1516",2,0.1,0.599
7,2025-03-09,3,14,"t1516",1,0.1,0.67
7,2025-03-09,3,14,"t1516",0.5,0.1,0.697
7,2025-03-09,3,14,"t1516",0,0.1,0.938
7,2025-03-09,4,14,"t1516",16,0.1,0.584
7,2025-03-09,4,14,"t1516",14,0.1,0.674
7,2025-03-09,4,14,"t1516",12,0.1,0.506
7,2025-03-09,4,14,"t1516",10,0.1,0.751
7,2025-03-09,4,14,"t1516",8,0.1,0.662
7,2025-03-09,4,14,"t1516",6,0.1,0.601
7,2025-03-09,4,14,"t1516",4,0.1,0.7
7,2025-03-09,4,14,"t1516",2,0.1,0.591
7,2025-03-09,4,14,"t1516",1,0.1,0.596
7,2025-03-09,4,14,"t1516",0.5,0.1,0.595
7,2025-03-09,4,14,"t1516",0,0.1,0.869
7,2025-03-09,1,14.5,"h1471",16,0.1,0.935
7,2025-03-09,1,14.5,"h1471",14,0.1,1.125
7,2025-03-09,1,14.5,"h1471",12,0.1,1.052
7,2025-03-09,1,14.5,"h1471",10,0.1,1.117
7,2025-03-09,1,14.5,"h1471",8,0.1,1.121
7,2025-03-09,1,14.5,"h1471",6,0.1,0.972
7,2025-03-09,1,14.5,"h1471",4,0.1,1.025
7,2025-03-09,1,14.5,"h1471",2,0.1,1.025
7,2025-03-09,1,14.5,"h1471",1,0.1,1.004
7,2025-03-09,1,14.5,"h1471",0.5,0.1,1.132
7,2025-03-09,1,14.5,"h1471",0,0.1,1.068
7,2025-03-09,2,14.5,"h1471",16,0.1,1.078
7,2025-03-09,2,14.5,"h1471",14,0.1,1.106
7,2025-03-09,2,14.5,"h1471",12,0.1,0.984
7,2025-03-09,2,14.5,"h1471",10,0.1,1.129
7,2025-03-09,2,14.5,"h1471",8,0.1,1.1
7,2025-03-09,2,14.5,"h1471",6,0.1,1.038
7,2025-03-09,2,14.5,"h1471",4,0.1,1.102
7,2025-03-09,2,14.5,"h1471",2,0.1,1.052
7,2025-03-09,2,14.5,"h1471",1,0.1,1.064
7,2025-03-09,2,14.5,"h1471",0.5,0.1,1.085
7,2025-03-09,2,14.5,"h1471",0,0.1,1.061
7,2025-03-09,3,14.5,"h1471",16,0.1,1.063
7,2025-03-09,3,14.5,"h1471",14,0.1,1.075
7,2025-03-09,3,14.5,"h1471",12,0.1,0.911
7,2025-03-09,3,14.5,"h1471",10,0.1,1.126
7,2025-03-09,3,14.5,"h1471",8,0.1,1.066
7,2025-03-09,3,14.5,"h1471",6,0.1,1.046
7,2025-03-09,3,14.5,"h1471",4,0.1,1.079
7,2025-03-09,3,14.5,"h1471",2,0.1,1.042
7,2025-03-09,3,14.5,"h1471",1,0.1,1.102
7,2025-03-09,3,14.5,"h1471",0.5,0.1,1.078
7,2025-03-09,3,14.5,"h1471",0,0.1,1.103
7,2025-03-09,4,14.5,"h1471",16,0.1,1.009
7,2025-03-09,4,14.5,"h1471",14,0.1,1.079
7,2025-03-09,4,14.5,"h1471",12,0.1,0.934
7,2025-03-09,4,14.5,"h1471",10,0.1,1.138
7,2025-03-09,4,14.5,"h1471",8,0.1,1.064
7,2025-03-09,4,14.5,"h1471",6,0.1,1.034
7,2025-03-09,4,14.5,"h1471",4,0.1,1.093
7,2025-03-09,4,14.5,"h1471",2,0.1,1.032
7,2025-03-09,4,14.5,"h1471",1,0.1,1.048
7,2025-03-09,4,14.5,"h1471",0.5,0.1,1.069
7,2025-03-09,4,14.5,"h1471",0,0.1,1.031
7,2025-03-09,1,14.5,"t1516",16,0.1,0.518
7,2025-03-09,1,14.5,"t1516",14,0.1,0.787
7,2025-03-09,1,14.5,"t1516",12,0.1,0.61
7,2025-03-09,1,14.5,"t1516",10,0.1,0.854
7,2025-03-09,1,14.5,"t1516",8,0.1,0.66
7,2025-03-09,1,14.5,"t1516",6,0.1,0.698
7,2025-03-09,1,14.5,"t1516",4,0.1,0.764
7,2025-03-09,1,14.5,"t1516",2,0.1,0.7
7,2025-03-09,1,14.5,"t1516",1,0.1,0.781
7,2025-03-09,1,14.5,"t1516",0.5,0.1,0.758
7,2025-03-09,1,14.5,"t1516",0,0.1,0.839
7,2025-03-09,2,14.5,"t1516",16,0.1,0.456
7,2025-03-09,2,14.5,"t1516",14,0.1,0.693
7,2025-03-09,2,14.5,"t1516",12,0.1,0.607
7,2025-03-09,2,14.5,"t1516",10,0.1,0.835
7,2025-03-09,2,14.5,"t1516",8,0.1,0.725
7,2025-03-09,2,14.5,"t1516",6,0.1,0.676
7,2025-03-09,2,14.5,"t1516",4,0.1,0.794
7,2025-03-09,2,14.5,"t1516",2,0.1,0.65
7,2025-03-09,2,14.5,"t1516",1,0.1,0.807
7,2025-03-09,2,14.5,"t1516",0.5,0.1,0.785
7,2025-03-09,2,14.5,"t1516",0,0.1,0.961
7,2025-03-09,3,14.5,"t1516",16,0.1,0.475
7,2025-03-09,3,14.5,"t1516",14,0.1,0.67
7,2025-03-09,3,14.5,"t1516",12,0.1,0.601
7,2025-03-09,3,14.5,"t1516",10,0.1,0.935
7,2025-03-09,3,14.5,"t1516",8,0.1,0.776
7,2025-03-09,3,14.5,"t1516",6,0.1,0.669
7,2025-03-09,3,14.5,"t1516",4,0.1,0.793
7,2025-03-09,3,14.5,"t1516",2,0.1,0.639
7,2025-03-09,3,14.5,"t1516",1,0.1,0.714
7,2025-03-09,3,14.5,"t1516",0.5,0.1,0.737
7,2025-03-09,3,14.5,"t1516",0,0.1,0.962
7,2025-03-09,4,14.5,"t1516",16,0.1,0.621
7,2025-03-09,4,14.5,"t1516",14,0.1,0.709
7,2025-03-09,4,14.5,"t1516",12,0.1,0.544
7,2025-03-09,4,14.5,"t1516",10,0.1,0.794
7,2025-03-09,4,14.5,"t1516",8,0.1,0.705
7,2025-03-09,4,14.5,"t1516",6,0.1,0.64
7,2025-03-09,4,14.5,"t1516",4,0.1,0.743
7,2025-03-09,4,14.5,"t1516",2,0.1,0.632
7,2025-03-09,4,14.5,"t1516",1,0.1,0.641
7,2025-03-09,4,14.5,"t1516",0.5,0.1,0.636
7,2025-03-09,4,14.5,"t1516",0,0.1,0.897
7,2025-03-09,1,15,"h1471",16,0.1,0.928
7,2025-03-09,1,15,"h1471",14,0.1,1.123
7,2025-03-09,1,15,"h1471",12,0.1,1.05
7,2025-03-09,1,15,"h1471",10,0.1,1.117
7,2025-03-09,1,15,"h1471",8,0.1,1.121
7,2025-03-09,1,15,"h1471",6,0.1,0.971
7,2025-03-09,1,15,"h1471",4,0.1,1.026
7,2025-03-09,1,15,"h1471",2,0.1,1.025
7,2025-03-09,1,15,"h1471",1,0.1,1.003
7,2025-03-09,1,15,"h1471",0.5,0.1,1.131
7,2025-03-09,1,15,"h1471",0,0.1,1.067
7,2025-03-09,2,15,"h1471",16,0.1,1.075
7,2025-03-09,2,15,"h1471",14,0.1,1.105
7,2025-03-09,2,15,"h1471",12,0.1,0.983
7,2025-03-09,2,15,"h1471",10,0.1,1.129
7,2025-03-09,2,15,"h1471",8,0.1,1.098
7,2025-03-09,2,15,"h1471",6,0.1,1.036
7,2025-03-09,2,15,"h1471",4,0.1,1.102
7,2025-03-09,2,15,"h1471",2,0.1,1.051
7,2025-03-09,2,15,"h1471",1,0.1,1.064
7,2025-03-09,2,15,"h1471",0.5,0.1,1.083
7,2025-03-09,2,15,"h1471",0,0.1,1.062
7,2025-03-09,3,15,"h1471",16,0.1,1.062
7,2025-03-09,3,15,"h1471",14,0.1,1.074
7,2025-03-09,3,15,"h1471",12,0.1,0.912
7,2025-03-09,3,15,"h1471",10,0.1,1.126
7,2025-03-09,3,15,"h1471",8,0.1,1.066
7,2025-03-09,3,15,"h1471",6,0.1,1.045
7,2025-03-09,3,15,"h1471",4,0.1,1.079
7,2025-03-09,3,15,"h1471",2,0.1,1.04
7,2025-03-09,3,15,"h1471",1,0.1,1.101
7,2025-03-09,3,15,"h1471",0.5,0.1,1.076
7,2025-03-09,3,15,"h1471",0,0.1,1.103
7,2025-03-09,4,15,"h1471",16,0.1,1.008
7,2025-03-09,4,15,"h1471",14,0.1,1.079
7,2025-03-09,4,15,"h1471",12,0.1,0.933
7,2025-03-09,4,15,"h1471",10,0.1,1.138
7,2025-03-09,4,15,"h1471",8,0.1,1.062
7,2025-03-09,4,15,"h1471",6,0.1,1.034
7,2025-03-09,4,15,"h1471",4,0.1,1.093
7,2025-03-09,4,15,"h1471",2,0.1,1.032
7,2025-03-09,4,15,"h1471",1,0.1,1.048
7,2025-03-09,4,15,"h1471",0.5,0.1,1.069
7,2025-03-09,4,15,"h1471",0,0.1,1.031
7,2025-03-09,1,15,"t1516",16,0.1,0.549
7,2025-03-09,1,15,"t1516",14,0.1,0.819
7,2025-03-09,1,15,"t1516",12,0.1,0.64
7,2025-03-09,1,15,"t1516",10,0.1,0.884
7,2025-03-09,1,15,"t1516",8,0.1,0.701
7,2025-03-09,1,15,"t1516",6,0.1,0.739
7,2025-03-09,1,15,"t1516",4,0.1,0.796
7,2025-03-09,1,15,"t1516",2,0.1,0.732
7,2025-03-09,1,15,"t1516",1,0.1,0.814
